9.049999999999869033e+03 1.542034015168083569e-02
9.046370967741804634e+03 9.175699007467992552e-02
9.042741935483740235e+03 6.051395221953882742e-02
9.039112903225675836e+03 3.443030872712858625e-02
9.035483870967611438e+03 1.811847853205130962e-02
9.031854838709547039e+03 8.113831545121099470e-03
9.028225806451482640e+03 3.167827995237982100e-03
9.024596774193418241e+03 9.946202741042478590e-04
9.020967741935353843e+03 5.319437742496678501e-04
9.017338709677289444e+03 1.144459763318546298e-04
9.013709677419225045e+03 2.495174585452737356e-04
9.010080645161160646e+03 9.150113428585719081e-05
9.006451612903096247e+03 1.646988001545647182e-04
9.002822580645031849e+03 1.152520442464444129e-04
8.999193548386967450e+03 3.986092279245906508e-05
8.995564516128903051e+03 -2.848926025878407596e-04
8.991935483870838652e+03 -1.316111169366445961e-04
8.988306451612774254e+03 -2.033003768954763440e-04
8.984677419354709855e+03 -5.015336195737765852e-04
8.981048387096645456e+03 -4.726102604079061116e-04
8.977419354838581057e+03 -6.294120801954742684e-04
8.973790322580516658e+03 -5.798583528080718643e-04
8.970161290322452260e+03 -6.605094455867530296e-04
8.966532258064387861e+03 -7.299955252803722516e-04
8.962903225806323462e+03 -8.595433892908651077e-04
8.959274193548259063e+03 -9.575692435529292550e-04
8.955645161290194665e+03 -9.214128835556057752e-04
8.952016129032130266e+03 -7.826676333668444513e-04
8.948387096774065867e+03 -9.041440130315119136e-04
8.944758064516001468e+03 -9.740039526426218838e-04
8.941129032257937070e+03 -8.655748518903828110e-04
8.937499999999872671e+03 -9.544108836141277676e-04
8.933870967741808272e+03 -9.228067543462502602e-04
8.930241935483743873e+03 -1.035249986871546960e-03
8.926612903225679474e+03 -9.750023531159207136e-04
8.922983870967615076e+03 -9.371733481698237217e-04
8.919354838709550677e+03 -8.757155320223199710e-04
8.915725806451486278e+03 -1.065643933747547180e-03
8.912096774193421879e+03 -9.847551265704614955e-04
8.908467741935357481e+03 -9.407412251858766027e-04
8.904838709677293082e+03 -1.050275697890696658e-03
8.901209677419228683e+03 -9.914500284455261565e-04
8.897580645161164284e+03 -1.140750878443439788e-03
8.893951612903099885e+03 -9.754259169530778454e-04
8.890322580645035487e+03 -1.043941689693209498e-03
8.886693548386971088e+03 -9.164630214688285160e-04
8.883064516128906689e+03 -7.322203159454397387e-04
8.879435483870842290e+03 -1.404117901995757247e-03
8.875806451612777892e+03 -1.271998400402524817e-03
8.872177419354713493e+03 -1.223814772365926576e-03
8.868548387096649094e+03 -1.128817615643534257e-03
8.864919354838584695e+03 -1.277705707004218264e-03
8.861290322580520296e+03 -1.154344900472198615e-03
8.857661290322455898e+03 -9.869691120356015833e-04
8.854032258064391499e+03 -1.031790161854768831e-03
8.850403225806327100e+03 -1.127321095453578557e-03
8.846774193548262701e+03 -1.024296755705063474e-03
8.843145161290198303e+03 -1.070431717835412149e-03
8.839516129032133904e+03 -1.094984373630618216e-03
8.835887096774069505e+03 -1.328306458264592958e-03
8.832258064516005106e+03 -1.255695514751947479e-03
8.828629032257940707e+03 -1.285329856073045987e-03
8.824999999999876309e+03 -1.105706373518653644e-03
8.821370967741811910e+03 -1.201880216513148344e-03
8.817741935483747511e+03 -1.156122355860268649e-03
8.814112903225683112e+03 -1.044771529047639792e-03
8.810483870967618714e+03 -8.809603760671173020e-04
8.806854838709554315e+03 -8.848653753209074699e-04
8.803225806451489916e+03 -9.600911772160024456e-04
8.799596774193425517e+03 -7.406408082489226346e-04
8.795967741935361119e+03 -6.595715542330480912e-04
8.792338709677296720e+03 -8.329150545895908130e-04
8.788709677419232321e+03 -9.763162654271019232e-04
8.785080645161167922e+03 -1.198959570972751160e-03
8.781451612903103523e+03 -1.144520812698136434e-03
8.777822580645039125e+03 -1.081950060958102641e-03
8.774193548386974726e+03 -1.444508819844659122e-03
8.770564516128910327e+03 -1.452435514511456194e-03
8.766935483870845928e+03 -1.321081021073089229e-03
8.763306451612781530e+03 -1.210691857054005741e-03
8.759677419354717131e+03 -1.116148518728567445e-03
8.756048387096652732e+03 -1.198889337173222576e-03
8.752419354838588333e+03 -1.071986586104976217e-03
8.748790322580523934e+03 -1.151772182369466442e-03
8.745161290322459536e+03 -1.154436744671582214e-03
8.741532258064395137e+03 -9.012201259311367150e-04
8.737903225806330738e+03 -7.078794420688122374e-04
8.734274193548266339e+03 -1.882260424766531593e-04
8.730645161290201941e+03 -1.318034494953536969e-04
8.727016129032137542e+03 1.663984581031568370e-04
8.723387096774073143e+03 1.023798095728410467e-04
8.719758064516008744e+03 9.587399869650714752e-05
8.716129032257944345e+03 -1.912309685764845032e-04
8.712499999999879947e+03 -1.186643263835416543e-04
8.708870967741815548e+03 -5.945555857494261515e-04
8.705241935483751149e+03 -6.967111874237720635e-04
8.701612903225686750e+03 -9.872057459140131785e-04
8.697983870967622352e+03 -1.003484860124750086e-03
8.694354838709557953e+03 -1.052943501752790553e-03
8.690725806451493554e+03 -1.260782602877803674e-03
8.687096774193429155e+03 -1.350288556997052266e-03
8.683467741935364757e+03 -1.337654036721853392e-03
8.679838709677300358e+03 -1.154680942189943195e-03
8.676209677419235959e+03 -1.259699921845070522e-03
8.672580645161171560e+03 -1.306629066170088629e-03
8.668951612903107161e+03 -1.145862818529129121e-03
8.665322580645042763e+03 -1.056957633525848397e-03
8.661693548386978364e+03 -9.224620684685636961e-04
8.658064516128913965e+03 -8.353148894934834048e-04
8.654435483870849566e+03 -4.994374107878460497e-04
8.650806451612785168e+03 -3.764774771731358642e-04
