9.069090909091279173e+03 -8.375410657279178106e-02
9.065454545454915205e+03 5.476873856517269074e-02
9.061818181818551238e+03 8.569826099061828018e-02
9.058181818182187271e+03 1.056396050013126420e-01
9.054545454545823304e+03 9.848810217461285987e-02
9.050909090909459337e+03 7.257468325765401018e-02
9.047272727273095370e+03 4.571199795653589637e-02
9.043636363636731403e+03 2.481680922202810641e-02
9.040000000000367436e+03 1.071557400748079231e-02
9.036363636364003469e+03 4.194862148151199364e-03
9.032727272727639502e+03 2.035609635410092020e-03
9.029090909091275535e+03 1.408143468181323726e-03
9.025454545454911568e+03 1.376280800159431677e-03
9.021818181818547600e+03 1.177307985930688920e-03
9.018181818182183633e+03 1.119770971591555874e-03
9.014545454545819666e+03 7.140030768554173762e-04
9.010909090909455699e+03 9.272186160142750159e-04
9.007272727273091732e+03 8.336704217650882463e-04
9.003636363636727765e+03 8.505714891506136214e-04
9.000000000000363798e+03 7.879484291897488569e-04
8.996363636363999831e+03 6.752706528656559097e-04
8.992727272727635864e+03 6.312784549584850389e-04
8.989090909091271897e+03 3.299407354749207409e-04
8.985454545454907930e+03 1.472594419391106129e-04
8.981818181818543962e+03 7.006267469171080617e-05
8.978181818182179995e+03 7.785498781593665023e-05
8.974545454545816028e+03 1.049116722099908760e-04
8.970909090909452061e+03 2.296658115702543279e-06
8.967272727273088094e+03 -1.937242727442435759e-04
8.963636363636724127e+03 -2.213964944617759461e-04
8.960000000000360160e+03 -2.608208363188047768e-04
8.956363636363996193e+03 8.125317318569803089e-05
8.952727272727632226e+03 1.636423197530461194e-04
8.949090909091268259e+03 -2.296658115702543279e-06
8.945454545454904292e+03 4.712155371594846381e-05
8.941818181818540324e+03 1.955618987683498849e-04
8.938181818182176357e+03 -1.554231741782332438e-04
8.934545454545812390e+03 -2.035339308191386903e-04
8.930909090909448423e+03 -3.283689436963555002e-05
8.927272727273084456e+03 -1.130140004825378234e-04
8.923636363636720489e+03 -1.534537542746474163e-04
8.920000000000356522e+03 -1.190795142540378615e-04
8.916363636363992555e+03 -2.216990213214902611e-04
8.912727272727628588e+03 -1.793227960956647203e-04
8.909090909091264621e+03 -1.219160779782899794e-04
8.905454545454900654e+03 -2.775796262208012001e-04
8.901818181818536686e+03 -2.117950108101495971e-04
8.898181818182172719e+03 -1.778491008978484234e-04
8.894545454545808752e+03 -1.686519848309887544e-04
8.890909090909444785e+03 -3.806619095241532236e-04
8.887272727273080818e+03 -4.801168658263760855e-04
8.883636363636716851e+03 -4.981741249727899201e-04
8.880000000000352884e+03 -5.805572809092525563e-04
8.876363636363988917e+03 -6.460154069366481162e-04
8.872727272727624950e+03 -5.231909995503544698e-04
8.869090909091260983e+03 -4.501936645536426290e-04
8.865454545454897016e+03 -4.082787179059953219e-04
8.861818181818533048e+03 -4.782268217820222580e-04
8.858181818182169081e+03 -1.646532387149627925e-04
8.854545454545805114e+03 -5.257504965961553233e-04
8.850909090909441147e+03 -4.557095379414042549e-04
8.847272727273077180e+03 -4.471968514532051616e-04
8.843636363636713213e+03 -6.073039501549856245e-04
8.840000000000349246e+03 -5.294886502686650285e-04
8.836363636363985279e+03 -4.206014456373292237e-04
8.832727272727621312e+03 -3.253294473508593337e-04
8.829090909091257345e+03 -4.503823694265337283e-04
8.825454545454893378e+03 -5.201612379800472311e-04
8.821818181818529411e+03 -5.160606511389688499e-04
8.818181818182165443e+03 -1.487076769556638185e-04
8.814545454545801476e+03 3.596999432271655078e-05
8.810909090909437509e+03 -6.641138516703993004e-05
8.807272727273073542e+03 -2.572474249956445240e-04
8.803636363636709575e+03 -9.969233505105812624e-05
8.800000000000345608e+03 2.621275426806896850e-05
8.796363636363981641e+03 -1.278752580515735767e-04
8.792727272727617674e+03 -2.132462411421455289e-04
8.789090909091253707e+03 -3.829563211532737311e-04
8.785454545454889740e+03 -5.081065909808363474e-04
8.781818181818525773e+03 -4.795028261606193313e-04
8.778181818182161805e+03 -5.137228074359289753e-04
8.774545454545797838e+03 -7.089784352002611104e-04
8.770909090909433871e+03 -6.970031640602823621e-04
8.767272727273069904e+03 -5.151321033517268760e-04
8.763636363636705937e+03 -5.513140162420156675e-04
8.760000000000341970e+03 -5.543003457384034849e-04
8.756363636363978003e+03 -5.766004692094245983e-04
8.752727272727614036e+03 -4.223641887753676219e-04
8.749090909091250069e+03 -4.167165215081264774e-04
